Key,Reviewed By,Human Key,Year,Author,Title,Publication Title,DOI,lat_min,lat_max,lon_min,lon_max,Notes,Data Type,Type of Study,Category,Relevant,Description,Notes_sci,Notes of technical interest,Dataset Number,Type,Archive Location,Freely Available?,Archive Name,Acquisition Start Year,Acquisition End Year,Camera calib?,Flight Height [m],Height reference,GSD [m],Scale,Scanner resolution,Scanner resolution units,No. Images,Notes_data,Method,Software,Version,GCPs,Fiducial Marks,Pre-processing,Simplified Pre-processing Note,simplified geometric preprocessing,simplified radiometric preprocessing,Pre-processing Note,Workflow Note,Related paper,Residuals to CPs [m] avg,Ground control source XY,Ground control source Z,Ground control source group,Ground control accuracy [m] XY,Ground control accuracy [m] Z,Ground control accuracy [m] avg,No. GCPs,No. GCPs simplified,Residuals to GCPs [m] XY,Residuals to GCPs [m] Z,Residuals to GCPs [m] avg,No. CPs,Residuals to CPs [m] XY,Residuals to CPs [m] Z,Residuals to CPs [m] avg.1,Comparison data,Comparison data simplified,Comparison source group,Accuracy comparison data [m] XY,Accuracy comparison data [m] Z,Accuracy comparison [m] avg,Residuals to comparison [m] XY,Residuals to comparison [m] Z,Residuals to comparison [m] avg,comparison metric,Post-Processing,Notes_acc,Unnamed: 30,Unnamed: 31,Unnamed: 32,Output,Orthophoto resolution [m],DEM resolution [m],note
35MF78DP,Bob,"Walstra et al. 2007, Quarterly Journal of Engineering Geology and Hydrogeology (35MF78DP)",2007,Walstra et al.,Historical aerial photographs for landslide assessment: two case histories,Quarterly Journal of Engineering Geology and Hydrogeology,10.1144/1470-9236/07-011,53.345,53.353,-1.821,-1.798,"Mam Tor area, Derbyshire, UK",Aerial,Application,Geomorphology,yes,Landslide evolution,,,9.0,Aerial,UK,unclear,Cambridge University Collection of Aerial Photographs,1973.0,1973.0,partial,,,0.14,1:9800,14.0,μm,,,Photogrammetric,ERDAS Imagine: Leica Photogrammetry Suite,9,yes,yes,not specified,,,,,,,"Walstra et al. 2007, Quarterly Journal of Engineering Geology and Hydrogeology (35MF78DP)",dGPS,dGPS,point-based,0.01,0.01,0.01,59,59,1.96,8.03,3.98,,,,,,,,,,,,,,RMSE,,,,,,3D (point cloud/DEM),0.14,2.0,"DEM resolution not explicit; ""1 or 2 m, depending on quality"""
35MF78DP,Bob,"Walstra et al. 2007, Quarterly Journal of Engineering Geology and Hydrogeology (35MF78DP)",2007,Walstra et al.,Historical aerial photographs for landslide assessment: two case histories,Quarterly Journal of Engineering Geology and Hydrogeology,10.1144/1470-9236/07-011,53.345,53.353,-1.821,-1.798,"Mam Tor area, Derbyshire, UK",Aerial,Application,Geomorphology,yes,Landslide evolution,,,10.0,Aerial,UK,unclear,Central Register of Air Photography for Wales,1973.0,1973.0,partial,,,0.18,1:12000,15.0,μm,,,Photogrammetric,ERDAS Imagine: Leica Photogrammetry Suite,9,yes,yes,not specified,,,,,,,"Walstra et al. 2007, Quarterly Journal of Engineering Geology and Hydrogeology (35MF78DP)",dGPS,dGPS,point-based,0.01,0.01,0.01,59,59,1.11,10.85,4.36,,,,,,,,,,,,,,RMSE,,,,,,3D (point cloud/DEM),0.13,2.0,"DEM resolution not explicit; ""1 or 2 m, depending on quality"""
35MF78DP,Bob,"Walstra et al. 2007, Quarterly Journal of Engineering Geology and Hydrogeology (35MF78DP)",2007,Walstra et al.,Historical aerial photographs for landslide assessment: two case histories,Quarterly Journal of Engineering Geology and Hydrogeology,10.1144/1470-9236/07-011,53.345,53.353,-1.821,-1.798,"Mam Tor area, Derbyshire, UK",Aerial,Application,Geomorphology,yes,Landslide evolution,,,11.0,Aerial,UK,unclear,Cambridge University Collection of Aerial Photographs,1973.0,1973.0,given,,,0.26,1:12200,21.0,μm,,,Photogrammetric,ERDAS Imagine: Leica Photogrammetry Suite,9,yes,yes,yes,denoise (salt-pepper),,denoise (of salt & pepper),removed salt + pepper noise,,,"Walstra et al. 2007, Quarterly Journal of Engineering Geology and Hydrogeology (35MF78DP)",dGPS,dGPS,point-based,0.01,0.01,0.01,59,59,0.26,0.58,0.37,,,,,,,,,,,,,,RMSE,,,,,,3D (point cloud/DEM),0.18,1.0,"DEM resolution not explicit; ""1 or 2 m, depending on quality"""
35MF78DP,Bob,"Walstra et al. 2007, Quarterly Journal of Engineering Geology and Hydrogeology (35MF78DP)",2007,Walstra et al.,Historical aerial photographs for landslide assessment: two case histories,Quarterly Journal of Engineering Geology and Hydrogeology,10.1144/1470-9236/07-011,53.345,53.353,-1.821,-1.798,"Mam Tor area, Derbyshire, UK",Aerial,Application,Geomorphology,yes,Landslide evolution,,,12.0,Aerial,UK,unclear,Agricultural Development and Advisory Service,1984.0,1984.0,given,,,0.13,1:9200,14.0,μm,,,Photogrammetric,ERDAS Imagine: Leica Photogrammetry Suite,9,yes,yes,not specified,,,,,,,"Walstra et al. 2007, Quarterly Journal of Engineering Geology and Hydrogeology (35MF78DP)",dGPS,dGPS,point-based,0.01,0.01,0.01,59,59,0.51,0.78,0.6,,,,,,,,,,,,,,RMSE,,,,,,3D (point cloud/DEM),0.13,1.0,"DEM resolution not explicit; ""1 or 2 m, depending on quality"""
35V5TW6B,Bob,"Picon-Cabrera et al. 2020, Sustainability (35V5TW6B)",2020,Picon-Cabrera et al.,On the Use of Historical Flights for the Urban Growth Analysis of Cities Through Time: The Case Study of Avila (Spain),Sustainability,10.3390/su12114673,40.647,40.6752,-4.7026,-4.653,"Avila, Spain",Aerial,Application,Urban Change,yes,Urban Growth Analysis of Cities,,,1.0,Aerial,Spain,unclear,Cartographic and Photogrammetric Center of the Air Force (CECAF),1956.0,1957.0,partial,5500.0,absolute,0.6,1:33000,21.0,μm,3,,SfM,GRAPHOS,,yes,no,yes,contrast enhancement,,contrast enhancement,preprocessed using Recursively Separated and Weighted Histogram Equalization (RSWHE),no information about fiducial markers or resampling,,"Picon-Cabrera et al. 2020, Sustainability (35V5TW6B)",RTK GNSS,RTK GNSS,point-based,,,,10,10,0.09,0.2,0.13,26,0.61,0.7,0.64,,,,,,,,,,median dev (GCPs),,Leica 1200 GPS,Residuals to CPs (X/Y): 0.75/-0.47,,,3D (point cloud/DEM),0.6,,"resolutions not specified, using approximate GSD for the air photos"
39CSU9ZG,,"Lasaponara et al. 2018, Surveys in Geophysics (39CSU9ZG)",2018,Lasaponara et al.,Corona Satellite Pictures for Archaeological Studies: A Review and Application to the Lost Forbidden City of the Han–Wei Dynasties,Surveys in Geophysics,10.1007/s10712-018-9490-2,,,,,,Satellite,Application,Archeology,no,assuming that they just georeferenced corona image; no details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39PV5BL5,Livia,"Roberti et al. 2021, Canadian Journal of Earth Sciences (39PV5BL5)",2021,Roberti et al.,"Structure from Motion used to revive archived aerial photographs for geomorphological analysis: an example from Mount Meager volcano, British Columbia, Canada",Canadian Journal of Earth Sciences,10.1139/cjes-2020-0140,50.5741,50.678,-123.635,-123.4716,"Mount Meager volcanic complex, British Columbia, Canada",Aerial,Application,Glaciology,yes,"changes in glaciers landslide deposits, landslide scars in southwestern British Columbia, Canada",,,1.0,Aerial,Canada,unclear,historical British Columbia government,1947.0,1947.0,not specified,20000.0,,1.1,,,,50,A3 format non-photogrammetric flatbed scanner to digitize the aerial photographs,SfM+MVS,Agisoft Photoscan Professional,1.2.6,yes,not specified,yes,masked photograph frames and inscriptions,"masking (black borders, metadata)",,masked photograph frames and inscriptions,standard PhotoScan workflow,,"Roberti et al. 2021, Canadian Journal of Earth Sciences (39PV5BL5)","SatImgs (SPOT, 10m) ",DEM (Canada TRIM [Terrain Resource Inventory Map]),area-based,,18.3,18.3,22,22,35,17,29.0,,,,,LIDAR DTM,ALS-DEM,area-based,,,,,,,RMSE,,,,,,3D (point cloud/DEM),,4.3,
39PV5BL5,Livia,"Roberti et al. 2021, Canadian Journal of Earth Sciences (39PV5BL5)",2021,Roberti et al.,"Structure from Motion used to revive archived aerial photographs for geomorphological analysis: an example from Mount Meager volcano, British Columbia, Canada",Canadian Journal of Earth Sciences,10.1139/cjes-2020-0140,50.5741,50.678,-123.635,-123.4716,"Mount Meager volcanic complex, British Columbia, Canada",Aerial,Application,Glaciology,yes,"changes in glaciers landslide deposits, landslide scars in southwestern British Columbia, Canada",,,2.0,Aerial,Canada,unclear,historical British Columbia government,1951.0,1951.0,not specified,60000.0,,2.2,,,,11,"To avoid uncontrolled deformations, each photograph was scanned with the flight direction parallel to the charges-coupled device array",SfM+MVS,Agisoft Photoscan Professional,1.2.6,yes,not specified,yes,masked photograph frames and inscriptions,"masking (black borders, metadata)",,masked photograph frames and inscriptions,standard PhotoScan workflow,,"Roberti et al. 2021, Canadian Journal of Earth Sciences (39PV5BL5)","SatImgs (SPOT, 10m) ",DEM (Canada TRIM [Terrain Resource Inventory Map]),area-based,,18.3,18.3,22,22,25,14,21.33,,,,,LIDAR DTM,ALS-DEM,area-based,,,,,,,RMSE,,,,,,3D (point cloud/DEM),,4.3,
39PV5BL5,Livia,"Roberti et al. 2021, Canadian Journal of Earth Sciences (39PV5BL5)",2021,Roberti et al.,"Structure from Motion used to revive archived aerial photographs for geomorphological analysis: an example from Mount Meager volcano, British Columbia, Canada",Canadian Journal of Earth Sciences,10.1139/cjes-2020-0140,50.5741,50.678,-123.635,-123.4716,"Mount Meager volcanic complex, British Columbia, Canada",Aerial,Application,Glaciology,yes,"changes in glaciers landslide deposits, landslide scars in southwestern British Columbia, Canada",,,3.0,Aerial,Canada,unclear,historical British Columbia government,1962.0,1962.0,not specified,15000.0,,0.5,,,,108,photographs are available only as paper copies,SfM+MVS,Agisoft Photoscan Professional,1.2.6,yes,not specified,yes,masked photograph frames and inscriptions,"masking (black borders, metadata)",,masked photograph frames and inscriptions,standard PhotoScan workflow,,"Roberti et al. 2021, Canadian Journal of Earth Sciences (39PV5BL5)","SatImgs (SPOT, 10m) ",DEM (Canada TRIM [Terrain Resource Inventory Map]),area-based,,18.3,18.3,22,22,17,90,41.33,,,,,LIDAR DTM,ALS-DEM,area-based,,,,,,,RMSE,,,,,,3D (point cloud/DEM),,1.8,
39PV5BL5,Livia,"Roberti et al. 2021, Canadian Journal of Earth Sciences (39PV5BL5)",2021,Roberti et al.,"Structure from Motion used to revive archived aerial photographs for geomorphological analysis: an example from Mount Meager volcano, British Columbia, Canada",Canadian Journal of Earth Sciences,10.1139/cjes-2020-0140,50.5741,50.678,-123.635,-123.4716,"Mount Meager volcanic complex, British Columbia, Canada",Aerial,Application,Glaciology,yes,"changes in glaciers landslide deposits, landslide scars in southwestern British Columbia, Canada",,,4.0,Aerial,Canada,unclear,historical British Columbia government,1964.0,1964.0,not specified,25000.0,,1.3,,,,29,,SfM+MVS,Agisoft Photoscan Professional,1.2.6,yes,not specified,yes,masked photograph frames and inscriptions,"masking (black borders, metadata)",,masked photograph frames and inscriptions,standard PhotoScan workflow,,"Roberti et al. 2021, Canadian Journal of Earth Sciences (39PV5BL5)","SatImgs (SPOT, 10m) ",DEM (Canada TRIM [Terrain Resource Inventory Map]),area-based,,18.3,18.3,22,22,36,30,34.0,,,,,LIDAR DTM,ALS-DEM,area-based,,,,,,,RMSE,,,,,,3D (point cloud/DEM),,5.0,
39PV5BL5,Livia,"Roberti et al. 2021, Canadian Journal of Earth Sciences (39PV5BL5)",2021,Roberti et al.,"Structure from Motion used to revive archived aerial photographs for geomorphological analysis: an example from Mount Meager volcano, British Columbia, Canada",Canadian Journal of Earth Sciences,10.1139/cjes-2020-0140,50.5741,50.678,-123.635,-123.4716,"Mount Meager volcanic complex, British Columbia, Canada",Aerial,Application,Glaciology,yes,"changes in glaciers landslide deposits, landslide scars in southwestern British Columbia, Canada",,,5.0,Aerial,Canada,unclear,historical British Columbia government,1973.0,1973.0,not specified,13000.0,,0.5,,,,116,,SfM+MVS,Agisoft Photoscan Professional,1.2.6,yes,not specified,yes,masked photograph frames and inscriptions,"masking (black borders, metadata)",,masked photograph frames and inscriptions,standard PhotoScan workflow,,"Roberti et al. 2021, Canadian Journal of Earth Sciences (39PV5BL5)","SatImgs (SPOT, 10m) ",DEM (Canada TRIM [Terrain Resource Inventory Map]),area-based,,18.3,18.3,22,22,50,25,41.67,,,,,LIDAR DTM,ALS-DEM,area-based,,,,,,,RMSE,,,,,,3D (point cloud/DEM),,1.9,
39PV5BL5,Livia,"Roberti et al. 2021, Canadian Journal of Earth Sciences (39PV5BL5)",2021,Roberti et al.,"Structure from Motion used to revive archived aerial photographs for geomorphological analysis: an example from Mount Meager volcano, British Columbia, Canada",Canadian Journal of Earth Sciences,10.1139/cjes-2020-0140,50.5741,50.678,-123.635,-123.4716,"Mount Meager volcanic complex, British Columbia, Canada",Aerial,Application,Glaciology,yes,"changes in glaciers landslide deposits, landslide scars in southwestern British Columbia, Canada",,,6.0,Aerial,Canada,unclear,historical British Columbia government,1981.0,1981.0,not specified,20000.0,,0.7,,,,51,,SfM+MVS,Agisoft Photoscan Professional,1.2.6,yes,not specified,yes,masked photograph frames and inscriptions,"masking (black borders, metadata)",,masked photograph frames and inscriptions,standard PhotoScan workflow,,"Roberti et al. 2021, Canadian Journal of Earth Sciences (39PV5BL5)","SatImgs (SPOT, 10m) ",DEM (Canada TRIM [Terrain Resource Inventory Map]),area-based,,18.3,18.3,22,22,16,40,24.0,,,,,LIDAR DTM,ALS-DEM,area-based,,,,,,,RMSE,,,,,,3D (point cloud/DEM),,2.7,
39PV5BL5,Livia,"Roberti et al. 2021, Canadian Journal of Earth Sciences (39PV5BL5)",2021,Roberti et al.,"Structure from Motion used to revive archived aerial photographs for geomorphological analysis: an example from Mount Meager volcano, British Columbia, Canada",Canadian Journal of Earth Sciences,10.1139/cjes-2020-0140,50.5741,50.678,-123.635,-123.4716,"Mount Meager volcanic complex, British Columbia, Canada",Aerial,Application,Glaciology,yes,"changes in glaciers landslide deposits, landslide scars in southwestern British Columbia, Canada",,,7.0,Aerial,Canada,unclear,historical British Columbia government,1990.0,1990.0,not specified,13000.0,,0.5,,,,89,,SfM+MVS,Agisoft Photoscan Professional,1.2.6,yes,not specified,yes,masked photograph frames and inscriptions,"masking (black borders, metadata)",,masked photograph frames and inscriptions,standard PhotoScan workflow,,"Roberti et al. 2021, Canadian Journal of Earth Sciences (39PV5BL5)","SatImgs (SPOT, 10m) ",DEM (Canada TRIM [Terrain Resource Inventory Map]),area-based,,18.3,18.3,22,22,11,18,13.33,,,,,LIDAR DTM,ALS-DEM,area-based,,,,,,,RMSE,,,,,,3D (point cloud/DEM),,2.2,
3AS9P3GM,Livia,"Agapiou et al. 2016, Archaeological Prospection (3AS9P3GM)",2016,Agapiou et al.,Archaeological Prospection,,10.1002/arp.1536,,,,,,Satellite,Processing,Methodology,no,adding colour information from recently acquired satellites or airborne sensors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3Q3MUWTB,Amaury,"Tian et al. 2019, IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium (3Q3MUWTB)",2019,Tian et al.,Applications of Historical Optical DISP Images in Antarctica Study,IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium,10.1109/IGARSS.2019.8900380,-70.04,-66.49,144.74,159.78,"Cook Ice Shelf, East Antarctica",Satellite,Both,Glaciology,yes,"reconstructing DEM from Argon, and Lanyard images",,,1.0,Satellite,USA,yes,USGS (United States Geological Survey),1963.0,1963.0,partial,,,33.0,,,,14,,Photogrammetric,,,yes,yes,yes,"mean filter, CLAHE and Wallis filter",,"denoise (mean | CLAHE), contrast enhancement (Wallis)","mean filter, CLAHE and Wallis filter","Very little information, no software specified",,"Tian et al. 2019, IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium (3Q3MUWTB)",Orthomosaic (Landsat Image Mosaic Of Antarctica [LIMA]),StereoDEM (ASTER GDEM),area-based,,,,20,20,,,,17,40,40.0,40.0,StereoDEM (ASTER GDEM),StereoDEM,area-based,,,,,,,STD,,,,,,3D (point cloud/DEM),,500.0,Output resolution uncertain
3Q3MUWTB,Amaury,"Tian et al. 2019, IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium (3Q3MUWTB)",2019,Tian et al.,Applications of Historical Optical DISP Images in Antarctica Study,IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium,10.1109/IGARSS.2019.8900380,-69.85,-64.56,104.54,126.98,"Totten Glacier, East Antarctica",Satellite,Both,Glaciology,yes,"reconstructing DEM from Argon, and Lanyard images",,,1.0,Satellite,USA,yes,USGS (United States Geological Survey),1963.0,1963.0,partial,,,33.0,,,,14,,Photogrammetric,,,yes,yes,yes,"mean filter, CLAHE and Wallis filter",,"denoise (mean | CLAHE), contrast enhancement (Wallis)","mean filter, CLAHE and Wallis filter","Very little information, no software specified",,"Tian et al. 2019, IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium (3Q3MUWTB)",Orthomosaic (Landsat Image Mosaic Of Antarctica [LIMA]),StereoDEM (ASTER GDEM),area-based,,,,20,20,,,,17,40,40.0,40.0,StereoDEM (ASTER GDEM),StereoDEM,area-based,,,,,,,STD,,,,,,3D (point cloud/DEM),,500.0,Output resolution uncertain
3Q3MUWTB,Amaury,"Tian et al. 2019, IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium (3Q3MUWTB)",2019,Tian et al.,Applications of Historical Optical DISP Images in Antarctica Study,IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium,10.1109/IGARSS.2019.8900380,-70.71,-64.62,39.42,52.67,"Rayner Glacier, East Antarctica",Satellite,Both,Glaciology,yes,"reconstructing DEM from Argon, and Lanyard images",,,1.0,Satellite,USA,yes,USGS (United States Geological Survey),1963.0,1963.0,partial,,,33.0,,,,14,,Photogrammetric,,,yes,yes,yes,"mean filter, CLAHE and Wallis filter",,"denoise (mean | CLAHE), contrast enhancement (Wallis)","mean filter, CLAHE and Wallis filter","Very little information, no software specified",,"Tian et al. 2019, IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium (3Q3MUWTB)",Orthomosaic (Landsat Image Mosaic Of Antarctica [LIMA]),StereoDEM (ASTER GDEM),area-based,,,,20,20,,,,17,40,40.0,40.0,StereoDEM (ASTER GDEM),StereoDEM,area-based,,,,,,,STD,,,,,,3D (point cloud/DEM),,500.0,Output resolution uncertain
3Q3MUWTB,Amaury,"Tian et al. 2019, IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium (3Q3MUWTB)",2019,Tian et al.,Applications of Historical Optical DISP Images in Antarctica Study,IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium,10.1109/IGARSS.2019.8900380,-62.386,-64.864,-65.817,-60.313,"Larsen B Ice Shelf, Antarctic Peninsula",Satellite,Both,Glaciology,yes,"reconstructing DEM from Argon, and Lanyard images",,,1.0,Satellite,USA,yes,USGS (United States Geological Survey),1963.0,1963.0,partial,,,33.0,,,,14,,Photogrammetric,,,yes,yes,yes,"mean filter, CLAHE and Wallis filter",,"denoise (mean | CLAHE), contrast enhancement (Wallis)","mean filter, CLAHE and Wallis filter","Very little information, no software specified",,"Tian et al. 2019, IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium (3Q3MUWTB)",Orthomosaic (Landsat Image Mosaic Of Antarctica [LIMA]),StereoDEM (ASTER GDEM),area-based,,,,20,20,,,,17,40,40.0,40.0,StereoDEM (ASTER GDEM),StereoDEM,area-based,,,,,,,STD,,,,,,3D (point cloud/DEM),,500.0,Output resolution uncertain
3R65I8XW,Livia,"Ma et al. 2020, Journal of the Indian Society of Remote Sensing (3R65I8XW)",2020,Ma et al.,Historical Photograph Orthorectification Using SfM for Land Cover Change Analysis,Journal of the Indian Society of Remote Sensing,10.1007/s12524-019-01082-7,33.849542,33.877959,-117.460287,-117.432616,"Riverside County, California",Aerial,Application,Landuse/Landcover,yes,landcover,,Pix4D workflow and pre-processin for IO ,1.0,Aerial,USA,unclear,Federal Agriculture Department (California),1938.0,1938.0,partial,,,,1:20000,,,,image frormat 18.5 cm by 23 cm with 60% end-laps and 20% side-laps,SfM+MVS,Pix4D mapper pro,,yes,yes,yes,"For IO: cropping, affine transformation, rotation of two fiducial marks (vertical) , estimation of the coordinates of photogrh centers","cropping, undistortion (fiducials)",,"For IO: cropping, affine transformation, rotation of two fiducial marks (vertical) , estimation of the coordinates of photogrh centers",aerial triangulation with camera self-calibration,,"Ma et al. 2020, Journal of the Indian Society of Remote Sensing (3R65I8XW)",Orthophoto,DEM,area-based,0.5,1.0,0.5,10,10,,,,24,,,,,,,,,,,,,mean dev (GCPs?),,,,,,3D (point cloud/DEM),,,
